track_id,sample_id,raw_frame_index,iso1300_mm,iso1400_mm,iso1500_mm,iso1600_mm,iso1800_mm,iso1300_mm_roll,iso1400_mm_roll,iso1500_mm_roll,iso1600_mm_roll,iso1800_mm_roll
8,T8_F183,520,3.864,1.176,1.05,0.98,0.882,3.736,1.1586666666666665,1.044,0.9713333333333335,0.8713333333333334
8,T8_F184,521,3.878,1.176,1.05,0.994,0.896,3.736666666666667,1.16,1.0446666666666669,0.9720000000000001,0.8720000000000001
8,T8_F185,522,3.99,1.176,1.092,0.98,0.882,3.7379999999999995,1.1626666666666667,1.0466666666666669,0.974,0.8726666666666667
8,T8_F186,523,3.85,1.1480000000000001,1.036,0.966,0.854,3.7386666666666666,1.164,1.048,0.9753333333333335,0.8726666666666667
8,T8_F187,524,1.274,1.1340000000000001,1.022,0.966,0.854,3.6166666666666663,1.1653333333333333,1.0486666666666669,0.9760000000000001,0.8733333333333333
8,T8_F188,525,3.85,1.1480000000000001,1.022,0.966,0.854,3.6233333333333335,1.166,1.05,0.9773333333333334,0.8740000000000001
8,T8_F189,526,3.85,1.162,1.05,0.98,0.882,3.6226666666666665,1.166,1.05,0.9773333333333334,0.8753333333333334
8,T8_F190,527,3.8360000000000003,1.1480000000000001,1.05,0.98,0.882,3.626,1.1673333333333331,1.0526666666666666,0.9793333333333335,0.8779999999999999
8,T8_F191,528,3.878,1.162,1.05,0.966,0.882,3.628,1.1686666666666663,1.0540000000000003,0.9813333333333334,0.88
8,T8_F192,529,3.864,1.176,1.064,0.98,0.882,3.628666666666667,1.1679999999999997,1.0546666666666666,0.9813333333333334,0.8800000000000002
8,T8_F193,530,3.892,1.19,1.078,0.994,0.882,3.628666666666667,1.1679999999999997,1.0539999999999998,0.982,0.8806666666666667
8,T8_F194,531,3.85,1.162,1.036,0.966,0.854,3.6326666666666663,1.1693333333333331,1.055333333333333,0.9826666666666666,0.8813333333333333
8,T8_F195,532,3.85,1.19,1.064,0.994,0.882,3.6319999999999997,1.1693333333333331,1.0559999999999998,0.982,0.8806666666666668
8,T8_F196,533,3.864,1.176,1.064,0.994,0.882,3.625333333333333,1.1673333333333331,1.0533333333333335,0.982,0.88
8,T8_F197,534,1.288,1.162,1.036,0.966,0.882,3.626,1.1673333333333331,1.0533333333333335,0.982,0.88
8,T8_F198,535,3.99,1.176,1.078,0.994,0.882,3.7473333333333336,1.166,1.0533333333333335,0.9806666666666667,0.8799999999999999
8,T8_F199,536,3.85,1.176,1.05,0.98,0.896,3.7480000000000007,1.1673333333333333,1.0566666666666666,0.982,0.8819999999999999
8,T8_F200,537,3.906,1.19,1.092,1.008,0.924,3.7486666666666673,1.1679999999999997,1.0573333333333335,0.982,0.8820000000000001
8,T8_F201,538,3.864,1.176,1.05,0.994,0.896,3.750000000000001,1.1686666666666663,1.0566666666666666,0.9813333333333334,0.8813333333333333
8,T8_F202,539,3.864,1.162,1.078,0.994,0.896,3.7526666666666673,1.1686666666666663,1.058,0.9826666666666666,0.8819999999999999
8,T8_F203,540,3.85,1.162,1.022,0.98,0.868,3.7526666666666664,1.1679999999999997,1.0573333333333335,0.9826666666666668,0.8813333333333333
8,T8_F204,541,3.948,1.204,1.078,0.994,0.896,3.7479999999999998,1.1613333333333333,1.0513333333333335,0.9773333333333335,0.8766666666666665
8,T8_F205,542,3.864,1.176,1.064,0.98,0.882,3.7479999999999998,1.1599999999999997,1.0493333333333337,0.9753333333333335,0.8753333333333334
8,T8_F206,543,3.85,1.1340000000000001,1.036,0.98,0.868,3.7486666666666664,1.1573333333333333,1.0473333333333332,0.9733333333333336,0.8733333333333335
8,T8_F207,544,3.864,1.1480000000000001,1.036,0.966,0.854,3.7473333333333336,1.1546666666666667,1.0460000000000003,0.9720000000000001,0.8733333333333335
8,T8_F208,545,3.822,1.106,1.022,0.9380000000000001,0.854,3.8673333333333333,1.1520000000000001,1.0446666666666666,0.9706666666666669,0.8720000000000002
8,T8_F209,546,3.864,1.176,1.092,0.994,0.896,3.8600000000000003,1.1500000000000001,1.0426666666666669,0.9693333333333334,0.8706666666666666
8,T8_F210,547,3.864,1.176,1.064,0.98,0.882,3.8593333333333337,1.1493333333333333,1.0426666666666666,0.9693333333333334,0.8700000000000001
8,T8_F211,548,3.864,1.162,1.036,0.966,0.868,3.856,1.1480000000000001,1.0406666666666669,0.9673333333333335,0.8680000000000001
8,T8_F212,549,3.934,1.162,1.078,0.994,0.896,3.8626666666666667,1.1486666666666667,1.042,0.9680000000000002,0.8686666666666667
8,T8_F213,550,3.864,1.162,1.05,0.98,0.868,3.8619999999999997,1.1486666666666667,1.0413333333333337,0.9673333333333335,0.8680000000000001
8,T8_F214,551,3.794,1.05,0.9520000000000001,0.882,0.784,3.861333333333333,1.148,1.0426666666666666,0.9673333333333334,0.8686666666666667
8,T8_F215,552,3.85,1.1340000000000001,0.994,0.924,0.8260000000000001,3.8566666666666665,1.1453333333333333,1.0406666666666669,0.9666666666666667,0.8673333333333333
8,T8_F216,553,3.864,1.1340000000000001,1.022,0.9520000000000001,0.84,3.733333333333333,1.1440000000000001,1.0393333333333334,0.9660000000000001,0.8666666666666666
8,T8_F217,554,3.8360000000000003,1.12,1.036,0.966,0.882,3.733333333333333,1.1453333333333333,1.0393333333333337,0.9666666666666667,0.8673333333333333
8,T8_F218,555,3.8080000000000003,1.106,1.008,0.9380000000000001,0.854,3.732666666666666,1.1466666666666665,1.0413333333333334,0.9680000000000002,0.8686666666666667
8,T8_F219,556,3.8360000000000003,1.1340000000000001,1.036,0.966,0.854,3.733333333333333,1.1506666666666665,1.0440000000000003,0.9706666666666667,0.8700000000000003
8,T8_F220,557,3.8360000000000003,1.162,1.05,0.98,0.882,3.733333333333333,1.1506666666666665,1.0426666666666666,0.9706666666666667,0.8700000000000001
8,T8_F221,558,3.8360000000000003,1.162,1.05,0.966,0.882,3.7326666666666664,1.15,1.0426666666666666,0.9713333333333333,0.8693333333333333
8,T8_F222,559,4.0040000000000004,1.19,1.078,1.008,0.91,3.7313333333333336,1.15,1.044,0.9713333333333333,0.87
8,T8_F223,560,3.85,1.162,1.064,0.98,0.882,3.726666666666666,1.15,1.0426666666666666,0.9706666666666667,0.8700000000000001
8,T8_F224,561,3.8360000000000003,1.1480000000000001,1.05,0.98,0.882,3.726,1.1506666666666665,1.0433333333333334,0.9713333333333335,0.8713333333333336
8,T8_F225,562,3.85,1.1480000000000001,1.036,0.98,0.868,3.7279999999999998,1.156,1.048,0.9753333333333335,0.8753333333333334
8,T8_F226,563,1.274,1.1480000000000001,1.036,0.966,0.868,3.726666666666666,1.156,1.0500000000000003,0.9766666666666669,0.8766666666666665
8,T8_F227,564,3.85,1.162,1.036,0.994,0.882,3.7253333333333334,1.1566666666666667,1.05,0.9773333333333335,0.8779999999999999
8,T8_F228,565,3.85,1.176,1.078,0.994,0.882,3.725333333333334,1.1586666666666663,1.0506666666666666,0.9780000000000002,0.8780000000000001
8,T8_F229,566,3.8360000000000003,1.19,1.078,0.994,0.882,3.7286666666666664,1.162,1.0533333333333335,0.9806666666666669,0.88
8,T8_F230,567,3.864,1.176,1.064,0.994,0.896,3.7300000000000004,1.1646666666666665,1.0559999999999998,0.9813333333333335,0.8820000000000001
8,T8_F231,568,3.85,1.162,1.064,0.994,0.868,3.7306666666666666,1.164,1.0553333333333332,0.9813333333333334,0.8813333333333333
8,T8_F232,569,3.8360000000000003,1.162,1.064,0.966,0.882,3.730666666666667,1.163333333333333,1.054,0.9813333333333334,0.8799999999999999
8,T8_F233,570,3.8360000000000003,1.162,1.05,0.98,0.896,3.723333333333333,1.1613333333333333,1.0513333333333332,0.9793333333333335,0.8773333333333333
8,T8_F234,571,3.85,1.176,1.064,0.994,0.896,3.7239999999999998,1.1613333333333333,1.0506666666666664,0.9800000000000001,0.8780000000000001
8,T8_F235,572,3.8360000000000003,1.162,1.05,0.966,0.868,3.724666666666667,1.162,1.0506666666666666,0.9793333333333335,0.8773333333333333
8,T8_F236,573,3.822,1.1340000000000001,1.036,0.9520000000000001,0.854,3.7246666666666663,1.162,1.0499999999999998,0.9786666666666668,0.8773333333333332
8,T8_F237,574,3.8360000000000003,1.1480000000000001,1.022,0.966,0.868,3.848,1.163333333333333,1.0513333333333335,0.9793333333333335,0.8779999999999999
8,T8_F238,575,3.8360000000000003,1.162,1.05,0.98,0.882,3.848,1.1633333333333329,1.052,0.9786666666666668,0.8786666666666667
8,T8_F239,576,3.878,1.176,1.064,0.994,0.896,3.848666666666666,1.1626666666666665,1.0513333333333335,0.9773333333333335,0.8786666666666669
8,T8_F240,577,3.864,1.19,1.092,0.98,0.896,3.849333333333333,1.1606666666666665,1.0493333333333337,0.9760000000000001,0.8779999999999999
8,T8_F241,578,3.85,1.1480000000000001,1.036,0.98,0.868,3.849333333333333,1.1599999999999997,1.0480000000000003,0.9746666666666668,0.8766666666666665
8,T8_F242,579,3.8360000000000003,1.1480000000000001,1.022,0.966,0.854,3.849333333333333,1.159333333333333,1.046666666666667,0.9733333333333336,0.8773333333333333
8,T8_F243,580,3.85,1.1480000000000001,1.022,0.966,0.854,3.8506666666666667,1.1606666666666665,1.046666666666667,0.9746666666666668,0.8786666666666667
8,T8_F244,581,3.864,1.162,1.05,0.994,0.896,3.8500000000000005,1.1586666666666667,1.0446666666666669,0.9726666666666668,0.876
8,T8_F245,582,3.85,1.162,1.05,0.966,0.868,3.8499999999999996,1.1566666666666667,1.0433333333333334,0.9700000000000001,0.8733333333333333
8,T8_F246,583,3.85,1.1480000000000001,1.022,0.966,0.868,3.8506666666666662,1.1573333333333333,1.044,0.9706666666666666,0.8740000000000001
8,T8_F247,584,3.864,1.176,1.064,0.98,0.882,3.8533333333333335,1.159333333333333,1.0466666666666666,0.9726666666666666,0.8766666666666667
8,T8_F248,585,3.85,1.162,1.05,0.98,0.896,3.853999999999999,1.1606666666666665,1.0473333333333332,0.9733333333333333,0.8766666666666667
8,T8_F249,586,3.864,1.162,1.064,0.966,0.882,3.855333333333333,1.1606666666666663,1.0466666666666669,0.9733333333333334,0.8759999999999997
8,T8_F250,587,3.85,1.1480000000000001,1.036,0.966,0.868,3.7313333333333336,1.159333333333333,1.0446666666666669,0.9720000000000001,0.8739999999999998
8,T8_F251,588,3.864,1.162,1.036,0.966,0.868,3.732,1.159333333333333,1.044,0.9726666666666668,0.874
8,T8_F252,589,3.85,1.1480000000000001,1.036,0.966,0.882,3.736,1.1613333333333333,1.0466666666666666,0.9733333333333334,0.8746666666666668
8,T8_F253,590,3.864,1.19,1.064,0.994,0.91,3.736666666666667,1.1613333333333333,1.0493333333333332,0.9746666666666667,0.8766666666666667
8,T8_F254,591,3.822,1.12,1.008,0.9380000000000001,0.84,3.6139999999999994,1.1600000000000001,1.049333333333333,0.974,0.8773333333333333
8,T8_F255,592,3.85,1.1340000000000001,1.036,0.9380000000000001,0.84,3.6133333333333333,1.1600000000000001,1.0486666666666666,0.9726666666666668,0.8773333333333333
8,T8_F256,593,3.85,1.176,1.064,0.98,0.882,3.6139999999999994,1.1606666666666667,1.0499999999999998,0.974,0.8786666666666667
8,T8_F257,594,3.878,1.176,1.092,0.994,0.91,3.614666666666667,1.161333333333333,1.052,0.9740000000000002,0.8793333333333335
8,T8_F258,595,3.85,1.176,1.036,0.98,0.868,3.6146666666666674,1.1606666666666665,1.0506666666666669,0.9740000000000002,0.8786666666666667
8,T8_F259,596,3.864,1.162,1.036,0.98,0.868,3.6140000000000003,1.161333333333333,1.0506666666666669,0.974,0.8780000000000001
8,T8_F260,597,1.274,1.1480000000000001,1.022,0.966,0.854,3.6140000000000003,1.161333333333333,1.0506666666666669,0.9753333333333335,0.8786666666666667
8,T8_F261,598,3.878,1.19,1.078,0.994,0.896,3.614666666666667,1.1619999999999997,1.0506666666666669,0.9760000000000001,0.8793333333333335
8,T8_F262,599,3.934,1.19,1.092,0.994,0.882,3.615333333333334,1.164,1.0533333333333335,0.9773333333333334,0.8806666666666668
8,T8_F263,600,3.85,1.1480000000000001,1.078,0.994,0.896,3.615333333333333,1.165333333333333,1.0546666666666666,0.9786666666666667,0.8820000000000001
8,T8_F264,601,1.274,1.12,1.022,0.9520000000000001,0.868,3.614666666666666,1.1646666666666665,1.0540000000000003,0.978,0.88
8,T8_F265,602,3.85,1.162,1.036,0.966,0.896,3.6159999999999988,1.1673333333333331,1.056,0.9799999999999999,0.8813333333333331
8,T8_F266,603,3.864,1.176,1.078,0.994,0.896,3.6166666666666663,1.1693333333333331,1.0573333333333335,0.9826666666666666,0.8833333333333334
8,T8_F267,604,3.864,1.162,1.064,0.966,0.882,3.6173333333333333,1.17,1.058,0.9833333333333334,0.8846666666666668
8,T8_F268,605,3.864,1.162,1.036,0.98,0.868,3.6166666666666676,1.168,1.0566666666666666,0.9826666666666666,0.8833333333333335
8,T8_F269,606,3.8360000000000003,1.176,1.05,0.98,0.882,3.6160000000000005,1.1666666666666667,1.0566666666666666,0.9826666666666666,0.8833333333333334
8,T8_F270,607,3.864,1.162,1.064,0.994,0.896,3.6160000000000005,1.1673333333333333,1.058,0.9833333333333334,0.884
8,T8_F271,608,3.864,1.162,1.036,0.98,0.882,3.7393333333333336,1.168,1.0593333333333335,0.9840000000000001,0.8860000000000001
8,T8_F272,609,3.878,1.204,1.092,0.994,0.896,3.744666666666667,1.1686666666666663,1.0613333333333335,0.9846666666666667,0.8866666666666667
8,T8_F273,610,3.85,1.176,1.064,0.994,0.91,3.741333333333334,1.1679999999999997,1.0600000000000003,0.9846666666666667,0.8866666666666667
8,T8_F274,611,3.85,1.176,1.05,0.98,0.868,3.7413333333333334,1.17,1.06,0.9846666666666667,0.8860000000000001
8,T8_F275,612,3.85,1.176,1.05,0.98,0.868,3.864666666666667,1.1726666666666665,1.062,0.9873333333333333,0.8880000000000001
8,T8_F276,613,3.864,1.176,1.064,0.994,0.882,3.8660000000000005,1.1733333333333331,1.0633333333333332,0.9886666666666665,0.888
8,T8_F277,614,3.864,1.19,1.078,0.994,0.91,3.865333333333333,1.1733333333333331,1.0626666666666666,0.9886666666666667,0.8873333333333333
8,T8_F278,615,3.864,1.1340000000000001,1.064,0.98,0.882,3.8659999999999997,1.1759999999999997,1.0633333333333332,0.99,0.8880000000000001
8,T8_F279,616,3.8360000000000003,1.1480000000000001,1.036,0.98,0.868,3.865333333333333,1.1746666666666665,1.0626666666666666,0.9886666666666667,0.8866666666666669
8,T8_F280,617,3.864,1.176,1.064,0.994,0.882,3.865333333333333,1.1726666666666663,1.0613333333333332,0.9873333333333334,0.8846666666666668
8,T8_F281,618,3.864,1.162,1.05,0.98,0.896,3.865333333333333,1.174,1.0633333333333332,0.9873333333333334,0.8853333333333333
8,T8_F282,619,3.99,1.204,1.12,1.008,0.91,3.8633333333333333,1.1713333333333336,1.0613333333333332,0.9853333333333334,0.8826666666666667
8,T8_F283,620,3.864,1.176,1.064,0.994,0.882,3.8619999999999997,1.1686666666666667,1.0599999999999998,0.9853333333333334,0.8826666666666667
8,T8_F284,621,3.85,1.19,1.078,0.994,0.882,3.8613333333333335,1.1666666666666667,1.0586666666666669,0.9840000000000001,0.8806666666666667
8,T8_F285,622,3.864,1.176,1.064,1.008,0.91,3.861333333333333,1.1666666666666667,1.0593333333333335,0.9846666666666666,0.8819999999999999
8,T8_F286,623,3.878,1.176,1.064,0.994,0.896,3.861333333333332,1.166,1.0593333333333335,0.986,0.8833333333333334
8,T8_F287,624,3.85,1.176,1.064,0.994,0.882,3.8599999999999994,1.1646666666666665,1.0593333333333335,0.9846666666666667,0.8826666666666666
8,T8_F288,625,3.878,1.218,1.078,0.994,0.896,3.860666666666666,1.1646666666666667,1.0586666666666669,0.9846666666666667,0.8819999999999999
8,T8_F289,626,3.85,1.1340000000000001,1.022,0.9520000000000001,0.84,3.8586666666666667,1.1646666666666665,1.0566666666666666,0.9840000000000001,0.8813333333333333
8,T8_F290,627,3.8360000000000003,1.1340000000000001,1.022,0.9520000000000001,0.84,3.8606666666666665,1.1666666666666667,1.0593333333333332,0.9853333333333334,0.8826666666666667
8,T8_F291,628,3.864,1.19,1.106,0.994,0.91,3.8593333333333337,1.166,1.0586666666666664,0.9846666666666667,0.8833333333333335
8,T8_F292,629,3.822,1.106,0.994,0.9380000000000001,0.8260000000000001,3.736,1.166,1.0593333333333332,0.9846666666666667,0.8826666666666667
8,T8_F293,630,3.85,1.1480000000000001,1.064,0.994,0.896,3.7293333333333334,1.164,1.0559999999999998,0.9833333333333334,0.8806666666666667
8,T8_F294,631,3.8360000000000003,1.1340000000000001,1.036,0.966,0.868,3.7286666666666664,1.163333333333333,1.0553333333333335,0.9826666666666668,0.8806666666666668
8,T8_F295,632,3.85,1.176,1.064,0.994,0.896,3.73,1.163333333333333,1.0553333333333335,0.9826666666666668,0.8806666666666668
8,T8_F296,633,3.85,1.162,1.05,1.008,0.896,3.7286666666666664,1.1626666666666665,1.0546666666666669,0.9813333333333334,0.8786666666666667
8,T8_F297,634,3.8360000000000003,1.1480000000000001,1.064,0.966,0.868,3.6053333333333333,1.1613333333333333,1.0526666666666666,0.9800000000000001,0.8780000000000001
8,T8_F298,635,3.878,1.19,1.064,0.994,0.896,3.605333333333333,1.1606666666666665,1.052,0.9786666666666668,0.8766666666666667
8,T8_F299,636,3.822,1.1340000000000001,1.022,0.966,0.868,3.6046666666666662,1.1586666666666665,1.0513333333333332,0.9780000000000002,0.876
8,T8_F300,637,3.878,1.19,1.092,1.008,0.896,3.6046666666666662,1.1586666666666663,1.0526666666666669,0.9786666666666668,0.8773333333333333
8,T8_F301,638,3.8360000000000003,1.162,1.05,0.98,0.896,3.6106666666666665,1.163333333333333,1.0566666666666669,0.9813333333333335,0.8799999999999999
8,T8_F302,639,1.274,1.162,1.064,0.98,0.882,3.489333333333333,1.162,1.0540000000000003,0.9806666666666667,0.8786666666666667
8,T8_F303,640,3.85,1.162,1.05,0.98,0.868,3.490666666666667,1.1639999999999997,1.0566666666666669,0.982,0.8806666666666667
8,T8_F304,641,3.85,1.162,1.05,0.98,0.882,3.490666666666667,1.1639999999999997,1.0553333333333337,0.9813333333333334,0.88
8,T8_F305,642,3.878,1.19,1.078,0.994,0.882,3.4913333333333334,1.166,1.0566666666666669,0.9813333333333334,0.88
8,T8_F306,643,3.8360000000000003,1.162,1.05,0.98,0.868,3.4913333333333334,1.165333333333333,1.0566666666666669,0.9806666666666667,0.8793333333333334
8,T8_F307,644,1.288,1.1480000000000001,1.022,0.966,0.882,3.4920000000000004,1.1653333333333333,1.0573333333333335,0.9800000000000001,0.8779999999999999
8,T8_F308,645,3.85,1.162,1.05,0.966,0.854,3.493333333333334,1.166,1.0566666666666666,0.9813333333333334,0.8786666666666667
8,T8_F309,646,3.864,1.176,1.064,0.98,0.882,3.4926666666666675,1.165333333333333,1.058,0.9813333333333334,0.8793333333333334
8,T8_F310,647,3.85,1.1340000000000001,1.05,0.966,0.868,3.372,1.1666666666666663,1.06,0.9826666666666666,0.8800000000000002
8,T8_F311,648,3.962,1.232,1.106,1.008,0.896,3.3706666666666663,1.165333333333333,1.0586666666666669,0.982,0.8793333333333334
8,T8_F312,649,1.316,1.162,1.05,0.98,0.882,3.371333333333333,1.1659999999999997,1.0593333333333332,0.9826666666666666,0.8793333333333334
8,T8_F313,650,3.85,1.1480000000000001,1.05,0.966,0.868,3.493999999999999,1.1659999999999997,1.0593333333333335,0.9833333333333333,0.8793333333333334
8,T8_F314,651,3.85,1.1480000000000001,1.036,0.98,0.882,3.493333333333333,1.165333333333333,1.0586666666666666,0.9826666666666666,0.8793333333333334
8,T8_F315,652,3.85,1.176,1.064,0.966,0.868,3.4920000000000004,1.1646666666666665,1.0586666666666669,0.9833333333333334,0.88
8,T8_F316,653,3.85,1.162,1.064,0.98,0.882,3.49,1.1626666666666665,1.0566666666666669,0.982,0.8793333333333334
8,T8_F317,654,3.864,1.162,1.064,0.994,0.868,3.4913333333333334,1.162,1.0566666666666669,0.9813333333333335,0.88
8,T8_F318,655,3.864,1.162,1.05,0.994,0.882,3.6140000000000003,1.1626666666666665,1.0580000000000003,0.9820000000000002,0.8800000000000002
8,T8_F319,656,3.864,1.176,1.092,0.994,0.91,3.615333333333334,1.1646666666666665,1.06,0.9840000000000001,0.8820000000000002
8,T8_F320,657,1.288,1.162,1.064,0.994,0.882,3.615333333333334,1.164,1.06,0.9840000000000001,0.8806666666666667
8,T8_F321,658,3.85,1.162,1.064,0.994,0.882,3.6160000000000005,1.166,1.0613333333333332,0.9853333333333334,0.8820000000000001
8,T8_F322,659,3.85,1.176,1.064,0.994,0.896,3.612000000000001,1.164,1.0593333333333332,0.9846666666666667,0.8813333333333334
8,T8_F323,660,3.85,1.162,1.064,0.994,0.882,3.7333333333333334,1.1646666666666665,1.0613333333333332,0.9853333333333334,0.8826666666666667
8,T8_F324,661,3.8360000000000003,1.1480000000000001,1.036,0.966,0.868,3.7326666666666664,1.1646666666666665,1.0599999999999998,0.9853333333333334,0.8826666666666666
8,T8_F325,662,3.822,1.1480000000000001,1.05,0.994,0.896,3.732666666666666,1.1653333333333333,1.0613333333333332,0.9853333333333334,0.8826666666666666
8,T8_F326,663,3.8360000000000003,1.1480000000000001,1.036,0.966,0.868,3.7326666666666664,1.1646666666666665,1.0599999999999998,0.9853333333333335,0.8833333333333335
8,T8_F327,664,3.864,1.1480000000000001,1.05,0.966,0.882,3.7319999999999993,1.163333333333333,1.0586666666666666,0.9846666666666669,0.8826666666666667
8,T8_F328,665,3.864,1.162,1.05,0.98,0.882,3.7326666666666664,1.1639999999999997,1.0580000000000003,0.9846666666666669,0.8833333333333334
8,T8_F329,666,3.878,1.204,1.092,1.008,0.896,3.7326666666666672,1.163333333333333,1.0580000000000003,0.9840000000000001,0.8833333333333334
8,T8_F330,667,3.864,1.162,1.064,0.98,0.854,3.7313333333333336,1.162,1.0553333333333337,0.9826666666666668,0.8813333333333334
8,T8_F331,668,3.864,1.176,1.078,0.994,0.896,3.8540000000000005,1.1633333333333333,1.0560000000000003,0.9833333333333333,0.8820000000000001
8,T8_F332,669,3.878,1.19,1.064,0.994,0.882,3.8546666666666676,1.1633333333333333,1.0553333333333335,0.9820000000000002,0.8806666666666667
8,T8_F333,670,3.864,1.176,1.092,0.994,0.91,3.8540000000000005,1.1613333333333333,1.0540000000000003,0.9806666666666667,0.8793333333333332
8,T8_F334,671,3.8360000000000003,1.1480000000000001,1.022,0.966,0.868,3.8533333333333335,1.1613333333333333,1.0540000000000003,0.9806666666666667,0.8793333333333334
8,T8_F335,672,3.85,1.162,1.064,0.98,0.882,3.8553333333333333,1.1633333333333336,1.0573333333333335,0.9833333333333333,0.8813333333333334
8,T8_F336,673,3.85,1.162,1.036,0.966,0.882,3.8566666666666665,1.164,1.0573333333333335,0.9833333333333333,0.8813333333333334
8,T8_F337,674,3.8360000000000003,1.1340000000000001,1.036,0.966,0.868,3.858,1.1653333333333333,1.0586666666666669,0.9839999999999999,0.8826666666666667
8,T8_F338,675,3.878,1.176,1.05,0.994,0.882,3.858,1.1666666666666665,1.0606666666666666,0.9853333333333334,0.8833333333333334
8,T8_F339,676,3.864,1.1480000000000001,1.05,0.98,0.882,3.858,1.1666666666666665,1.0613333333333332,0.986,0.8833333333333335
8,T8_F340,677,3.8360000000000003,1.1480000000000001,1.036,0.966,0.868,3.8573333333333344,1.1646666666666663,1.06,0.9840000000000001,0.8820000000000001
8,T8_F341,678,3.864,1.19,1.078,1.008,0.896,3.858666666666667,1.165333333333333,1.0599999999999998,0.9846666666666667,0.8833333333333335
8,T8_F342,679,3.864,1.162,1.05,0.966,0.854,3.856666666666667,1.1633333333333329,1.0573333333333335,0.9840000000000001,0.8820000000000001
8,T8_F343,680,3.8360000000000003,1.1340000000000001,1.036,0.966,0.868,3.8560000000000008,1.1619999999999997,1.058,0.9840000000000001,0.8826666666666667
8,T8_F344,681,3.8360000000000003,1.162,1.064,0.994,0.882,3.8560000000000008,1.161333333333333,1.0566666666666666,0.9846666666666667,0.8819999999999999
8,T8_F345,682,3.878,1.19,1.106,1.022,0.91,3.8580000000000005,1.1613333333333333,1.058,0.9853333333333334,0.8826666666666667
8,T8_F346,683,3.85,1.162,1.05,0.994,0.896,3.8593333333333337,1.1626666666666665,1.0586666666666669,0.986,0.884
8,T8_F347,684,3.864,1.176,1.064,0.98,0.896,3.8593333333333337,1.164,1.0606666666666666,0.9873333333333333,0.8846666666666668
8,T8_F348,685,3.864,1.176,1.092,0.994,0.896,3.861333333333333,1.1666666666666667,1.0640000000000003,0.9886666666666667,0.8866666666666667
8,T8_F349,686,3.864,1.162,1.064,0.994,0.882,3.859333333333333,1.1660000000000001,1.064,0.9886666666666665,0.8873333333333333
8,T8_F350,687,3.864,1.162,1.064,0.966,0.868,3.862666666666666,1.1673333333333336,1.0646666666666669,0.9893333333333333,0.8873333333333335
8,T8_F351,688,3.892,1.176,1.064,0.994,0.882,3.8639999999999994,1.1686666666666665,1.066,0.9893333333333333,0.8880000000000001
8,T8_F352,689,3.822,1.1340000000000001,1.022,0.98,0.868,3.8633333333333333,1.166,1.0633333333333335,0.9873333333333334,0.8860000000000001
8,T8_F353,690,3.864,1.162,1.078,0.994,0.896,3.862666666666666,1.165333333333333,1.0626666666666666,0.9880000000000001,0.8873333333333335
8,T8_F354,691,3.864,1.162,1.064,1.008,0.896,3.8639999999999994,1.166,1.0633333333333335,0.9886666666666668,0.8880000000000001
8,T8_F355,692,3.878,1.1480000000000001,1.05,0.98,0.882,3.8699999999999997,1.1673333333333333,1.064,0.9886666666666667,0.8880000000000001
8,T8_F356,693,3.878,1.19,1.078,0.994,0.91,3.8693333333333335,1.1673333333333336,1.062,0.9866666666666668,0.8866666666666667
8,T8_F357,694,3.85,1.19,1.078,0.994,0.896,3.8693333333333335,1.1673333333333333,1.0613333333333335,0.9853333333333334,0.8853333333333334
8,T8_F358,695,3.878,1.19,1.106,0.994,0.91,3.868666666666667,1.166,1.0606666666666669,0.9846666666666667,0.8846666666666666
8,T8_F359,696,3.8360000000000003,1.162,1.05,0.994,0.896,3.8673333333333324,1.1633333333333336,1.0573333333333335,0.9833333333333336,0.8826666666666666
8,T8_F360,697,3.934,1.176,1.064,0.994,0.882,3.8659999999999997,1.1626666666666667,1.0566666666666669,0.9826666666666668,0.8819999999999999
8,T8_F361,698,3.864,1.176,1.064,0.966,0.882,3.8666666666666663,1.1626666666666667,1.0560000000000003,0.9833333333333334,0.8819999999999999
8,T8_F362,699,3.85,1.1340000000000001,1.022,0.966,0.854,3.864666666666666,1.162,1.0553333333333337,0.9826666666666668,0.8819999999999999
8,T8_F363,700,3.85,1.1480000000000001,1.036,0.98,0.882,3.8726666666666665,1.166,1.0586666666666666,0.9840000000000001,0.884
8,T8_F364,701,3.864,1.1480000000000001,1.05,0.98,0.882,3.8726666666666665,1.1653333333333333,1.0566666666666666,0.9826666666666668,0.8826666666666667
8,T8_F365,702,3.962,1.19,1.078,0.994,0.882,3.872666666666667,1.1666666666666665,1.0566666666666669,0.9813333333333334,0.8820000000000001
8,T8_F366,703,3.864,1.19,1.064,0.98,0.882,3.8713333333333333,1.1673333333333333,1.0566666666666669,0.982,0.8820000000000001
8,T8_F367,704,3.85,1.162,1.036,0.966,0.868,3.8699999999999997,1.166,1.0546666666666669,0.9813333333333334,0.88
8,T8_F368,705,3.85,1.1480000000000001,1.05,0.966,0.882,3.8699999999999997,1.164,1.0533333333333335,0.9800000000000001,0.8786666666666666
8,T8_F369,706,3.8360000000000003,1.12,1.022,0.966,0.854,3.8686666666666656,1.1613333333333333,1.0506666666666669,0.9786666666666668,0.8766666666666665
8,T8_F370,707,3.8360000000000003,1.1480000000000001,1.05,0.98,0.868,3.869333333333332,1.1606666666666665,1.0513333333333335,0.9773333333333335,0.8753333333333331
