reviewer_id,review_session_id,review_round,review_order,sample_id,track_id,segment_frame_index,raw_thermal_frame,x_actual_mm,human_measurability,manual_y_left_mm,manual_y_right_mm,manual_width_mm,human_confidence,preferred_leveling_method,preferred_boundary_candidate,review_profile_method,review_aggregation_half_width_mm,manual_boundary_initialization,reviewer_inspection_confirmed,primary_unmeasurable_reason,review_notes,height_valid_fraction,zero_valid_profile,automatic_label_status,automatic_label_confidence,review_timestamp,app_version,source_data_version,pilot_selection_version,diagnostic_role,source_file,existing_label_status,existing_label_confidence,method_disagreement_mm,neighbor_continuity_error_mm,selection_categories,selection_seed,selection_source,automatic_acceptance_category,positive_control_status,expected_review_role,notes,thermal_x_center_mm,height_x_start_mm,height_x_end_mm,height_x_start_index,height_x_end_index,aggregation_half_width_mm,y_left_mm,y_right_mm,width_mm,centerline_mm,local_height_mm,left_boundary_confidence,right_boundary_confidence,width_confidence,leveling_method_id,boundary_method_id,parameter_set_id,label_status,exclusion_reason,base_support_confidence,aggregation_sensitivity_mm,method_sensitivity_mm,pilot_review_order,pilot_sample_id,pilot_track_id,pilot_segment_frame_index,pilot_raw_thermal_frame,pilot_x_actual_mm,pilot_height_valid_fraction,pilot_existing_label_status,pilot_existing_label_confidence,pilot_method_disagreement_mm,pilot_neighbor_continuity_error_mm,pilot_selection_categories,pilot_selection_seed,pilot_selection_source,pilot_automatic_acceptance_category,pilot_positive_control_status,pilot_zero_valid_profile,pilot_expected_review_role,pilot_pilot_selection_version,pilot_notes,manual_reviewer_id,manual_review_session_id,manual_review_round,manual_review_order,manual_sample_id,manual_track_id,manual_segment_frame_index,manual_raw_thermal_frame,manual_x_actual_mm,manual_human_measurability,manual_manual_y_left_mm,manual_manual_y_right_mm,manual_manual_width_mm,manual_human_confidence,manual_preferred_leveling_method,manual_preferred_boundary_candidate,manual_review_profile_method,manual_review_aggregation_half_width_mm,manual_manual_boundary_initialization,manual_reviewer_inspection_confirmed,manual_primary_unmeasurable_reason,manual_review_notes,manual_height_valid_fraction,manual_zero_valid_profile,manual_automatic_label_status,manual_automatic_label_confidence,manual_review_timestamp,manual_app_version,manual_source_data_version,manual_pilot_selection_version,method_id,left_boundary_absolute_error_mm,right_boundary_absolute_error_mm,width_absolute_error_mm,signed_width_error_mm,height_valid_fraction_category,manually_reviewable_samples,evaluable_predictions,coverage,left_boundary_mae_mm,right_boundary_mae_mm,boundary_mae_mm,width_mae_mm,median_width_absolute_error_mm,p90_width_absolute_error_mm,true_measurable_count,automatically_accepted_count,accepted_precision,measurable_recall,false_acceptance_unmeasurable,confidence_error_correlation,repeated_apparent_cap_flag,near_one_pixel_width_count
,,,,,21,,,,,,,,,,,,,,,,,0.77025,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.149325,,,,,,,,72.7,72.651624,72.747192,13040.0,13065.0,0.05,0.645084,1.349898,0.704814,0.997491,-0.000626342662144,0.101078,0.101078,0.101078,official_robust_plane_v1,gradient_edges,threshold_5um_agg_0.05_v1,low_confidence,,0.77025,0.053757,1.11022302463e-16,36.0,T21_F263,21.0,263.0,592.0,72.7,0.77024999999984,unmeasurable,0.29871,0.098166597735686,0.0706805,high_height_valid_fraction,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,36.0,T21_F263,21.0,263.0,592.0,72.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,profile_not_track_like,,0.77024999999984,False,unmeasurable,0.29871,2026-07-24T15:32:08.531517+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|gradient_edges|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.77025,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,72.7,72.651624,72.747192,13040.0,13065.0,0.05,,,,,-0.000626342662144,0.0,0.0,0.0,official_robust_plane_v1,threshold_largest_component,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,1.11022302463e-16,36.0,T21_F263,21.0,263.0,592.0,72.7,0.77024999999984,unmeasurable,0.29871,0.098166597735686,0.0706805,high_height_valid_fraction,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,36.0,T21_F263,21.0,263.0,592.0,72.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,profile_not_track_like,,0.77024999999984,False,unmeasurable,0.29871,2026-07-24T15:32:08.531517+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|threshold_largest_component|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.415833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,80.3,80.253262,80.34883,14949.0,14974.0,0.05,,,,,-0.0241643115878,0.0,0.0,0.0,official_robust_plane_v1,fixed_height,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.294790543588,37.0,T21_F301,21.0,301.0,630.0,80.3,0.4158333333334,low_confidence,0.0663278,0.272079529320583,0.1443475,spatial_75pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,37.0,T21_F301,21.0,301.0,630.0,80.3,uncertain,0.51,1.2,0.69,low,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.4158333333334,False,low_confidence,0.0663278,2026-07-24T15:33:25.841720+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|fixed_height|threshold_5um_agg_0.05_v1|agg=0.05,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.415833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,80.3,80.253262,80.34883,14949.0,14974.0,0.05,,,,,-0.0243451353163,0.0,0.0,0.0,official_robust_plane_v1,smoothed_threshold,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.294790543588,37.0,T21_F301,21.0,301.0,630.0,80.3,0.4158333333334,low_confidence,0.0663278,0.272079529320583,0.1443475,spatial_75pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,37.0,T21_F301,21.0,301.0,630.0,80.3,uncertain,0.51,1.2,0.69,low,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.4158333333334,False,low_confidence,0.0663278,2026-07-24T15:33:25.841720+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|smoothed_threshold|threshold_5um_agg_0.05_v1|agg=0.05,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.415833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.147334,,,,,,,,80.3,80.253262,80.34883,14949.0,14974.0,0.05,0.501732,1.210528,0.708796,0.85613,-0.0243451353163,0.00632433,0.00632433,0.00632433,official_robust_plane_v1,gradient_edges,threshold_5um_agg_0.05_v1,low_confidence,,0.415833,0.123858764203,0.294790543588,37.0,T21_F301,21.0,301.0,630.0,80.3,0.4158333333334,low_confidence,0.0663278,0.272079529320583,0.1443475,spatial_75pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,37.0,T21_F301,21.0,301.0,630.0,80.3,uncertain,0.51,1.2,0.69,low,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.4158333333334,False,low_confidence,0.0663278,2026-07-24T15:33:25.841720+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|gradient_edges|threshold_5um_agg_0.05_v1|agg=0.05,0.008268,0.010528,0.018796,0.018796,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.415833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,80.3,80.253262,80.34883,14949.0,14974.0,0.05,,,,,-0.0243451353163,0.0,0.0,0.0,official_robust_plane_v1,threshold_largest_component,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.294790543588,37.0,T21_F301,21.0,301.0,630.0,80.3,0.4158333333334,low_confidence,0.0663278,0.272079529320583,0.1443475,spatial_75pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,37.0,T21_F301,21.0,301.0,630.0,80.3,uncertain,0.51,1.2,0.69,low,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.4158333333334,False,low_confidence,0.0663278,2026-07-24T15:33:25.841720+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|threshold_largest_component|threshold_5um_agg_0.05_v1|agg=0.05,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.527,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,85.1,85.051572,85.14714,16154.0,16179.0,0.05,,,,,-0.0170058384538,0.0,0.0,0.0,official_robust_plane_v1,fixed_height,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.424382011957,38.0,T21_F325,21.0,325.0,654.0,85.1,0.527,low_confidence,0.0493761,0.4044082866221459,0.143352,high_method_disagreement,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,method_disagreement,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,38.0,T21_F325,21.0,325.0,654.0,85.1,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.527,False,low_confidence,0.0493761,2026-07-24T15:34:00.044038+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|fixed_height|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.527,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,85.1,85.051572,85.14714,16154.0,16179.0,0.05,,,,,-0.017093423754,0.0,0.0,0.0,official_robust_plane_v1,smoothed_threshold,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.424382011957,38.0,T21_F325,21.0,325.0,654.0,85.1,0.527,low_confidence,0.0493761,0.4044082866221459,0.143352,high_method_disagreement,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,method_disagreement,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,38.0,T21_F325,21.0,325.0,654.0,85.1,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.527,False,low_confidence,0.0493761,2026-07-24T15:34:00.044038+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|smoothed_threshold|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.527,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.149325,,,,,,,,85.1,85.051572,85.14714,16154.0,16179.0,0.05,0.51766,1.445466,0.927806,0.981563,-0.017093423754,0.00751651,0.00751651,0.00751651,official_robust_plane_v1,gradient_edges,threshold_5um_agg_0.05_v1,low_confidence,,0.527,0.0634938609395,0.424382011957,38.0,T21_F325,21.0,325.0,654.0,85.1,0.527,low_confidence,0.0493761,0.4044082866221459,0.143352,high_method_disagreement,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,method_disagreement,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,38.0,T21_F325,21.0,325.0,654.0,85.1,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.527,False,low_confidence,0.0493761,2026-07-24T15:34:00.044038+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|gradient_edges|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.527,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,85.1,85.051572,85.14714,16154.0,16179.0,0.05,,,,,-0.017093423754,0.0,0.0,0.0,official_robust_plane_v1,threshold_largest_component,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.424382011957,38.0,T21_F325,21.0,325.0,654.0,85.1,0.527,low_confidence,0.0493761,0.4044082866221459,0.143352,high_method_disagreement,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,method_disagreement,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,38.0,T21_F325,21.0,325.0,654.0,85.1,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.527,False,low_confidence,0.0493761,2026-07-24T15:34:00.044038+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|threshold_largest_component|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.516833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.0,,,,,,,,93.3,93.25051,93.346078,18213.0,18238.0,0.05,0.501732,1.449448,0.947716,0.97559,0.0401281565428,0.0231783,0.0231783,0.0231783,official_robust_plane_v1,fixed_height,threshold_5um_agg_0.05_v1,low_confidence,,0.0344556,0.005973,0.0673446373379,39.0,T21_F366,21.0,366.0,695.0,93.3,0.51683333333332,candidate_ok,0.355635,0.1721408849182323,0.0447975,candidate_ok_positive_control,20260724.0,official_manifest_and_all_candidates,accepted_candidate_available,candidate_ok_positive_control,False,positive_control,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,39.0,T21_F366,21.0,366.0,695.0,93.3,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.51683333333332,False,candidate_ok,0.355635,2026-07-24T15:34:25.883126+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|fixed_height|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.516833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.0,,,,,,,,93.3,93.25051,93.346078,18213.0,18238.0,0.05,0.501732,1.449448,0.947716,0.97559,0.039817173034,0.354666,0.354666,0.354666,official_robust_plane_v1,smoothed_threshold,threshold_5um_agg_0.05_v1,candidate_ok,,0.516833,0.003982,0.0673446373379,39.0,T21_F366,21.0,366.0,695.0,93.3,0.51683333333332,candidate_ok,0.355635,0.1721408849182323,0.0447975,candidate_ok_positive_control,20260724.0,official_manifest_and_all_candidates,accepted_candidate_available,candidate_ok_positive_control,False,positive_control,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,39.0,T21_F366,21.0,366.0,695.0,93.3,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.51683333333332,False,candidate_ok,0.355635,2026-07-24T15:34:25.883126+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|smoothed_threshold|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.516833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.135388,,,,,,,,93.3,93.25051,93.346078,18213.0,18238.0,0.05,0.57739,1.377772,0.800382,0.977581,0.039817173034,0.0135291,0.0135291,0.0135291,official_robust_plane_v1,gradient_edges,threshold_5um_agg_0.05_v1,low_confidence,,0.516833,0.195227169715,0.0673446373379,39.0,T21_F366,21.0,366.0,695.0,93.3,0.51683333333332,candidate_ok,0.355635,0.1721408849182323,0.0447975,candidate_ok_positive_control,20260724.0,official_manifest_and_all_candidates,accepted_candidate_available,candidate_ok_positive_control,False,positive_control,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,39.0,T21_F366,21.0,366.0,695.0,93.3,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.51683333333332,False,candidate_ok,0.355635,2026-07-24T15:34:25.883126+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|gradient_edges|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.516833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.0,,,,,,,,93.3,93.25051,93.346078,18213.0,18238.0,0.05,0.501732,1.449448,0.947716,0.97559,0.039817173034,0.0634788,0.0634788,0.0634788,official_robust_plane_v1,threshold_largest_component,threshold_5um_agg_0.05_v1,low_confidence,,0.516833,0.176029060546,0.0673446373379,39.0,T21_F366,21.0,366.0,695.0,93.3,0.51683333333332,candidate_ok,0.355635,0.1721408849182323,0.0447975,candidate_ok_positive_control,20260724.0,official_manifest_and_all_candidates,accepted_candidate_available,candidate_ok_positive_control,False,positive_control,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,39.0,T21_F366,21.0,366.0,695.0,93.3,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.51683333333332,False,candidate_ok,0.355635,2026-07-24T15:34:25.883126+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|threshold_largest_component|threshold_5um_agg_0.05_v1|agg=0.05,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.329833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,99.9,99.852666,99.948234,19871.0,19896.0,0.05,,,,,-0.032494019717,0.0,0.0,0.0,official_robust_plane_v1,fixed_height,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.00375426560358,40.0,T21_F399,21.0,399.0,728.0,99.9,0.32983333333332,unmeasurable,0.217544,0.1976437181653514,0.1652529999999999,last_support,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,40.0,T21_F399,21.0,399.0,728.0,99.9,unmeasurable,,,,high,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.32983333333332,False,unmeasurable,0.217544,2026-07-24T15:34:55.728908+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|fixed_height|threshold_5um_agg_0.05_v1|agg=0.05,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.329833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,99.9,99.852666,99.948234,19871.0,19896.0,0.05,,,,,-0.0332435742021,0.0,0.0,0.0,official_robust_plane_v1,smoothed_threshold,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.00375426560358,40.0,T21_F399,21.0,399.0,728.0,99.9,0.32983333333332,unmeasurable,0.217544,0.1976437181653514,0.1652529999999999,last_support,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,40.0,T21_F399,21.0,399.0,728.0,99.9,unmeasurable,,,,high,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.32983333333332,False,unmeasurable,0.217544,2026-07-24T15:34:55.728908+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|smoothed_threshold|threshold_5um_agg_0.05_v1|agg=0.05,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.329833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.031856,,,,,,,,99.9,99.852666,99.948234,19871.0,19896.0,0.05,0.61721,1.278222,0.661012,0.947716,-0.0332435742021,0.0781219,0.0781219,0.0781219,official_robust_plane_v1,gradient_edges,threshold_5um_agg_0.05_v1,low_confidence,,0.329833,0.110298524872,0.00375426560358,40.0,T21_F399,21.0,399.0,728.0,99.9,0.32983333333332,unmeasurable,0.217544,0.1976437181653514,0.1652529999999999,last_support,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,40.0,T21_F399,21.0,399.0,728.0,99.9,unmeasurable,,,,high,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.32983333333332,False,unmeasurable,0.217544,2026-07-24T15:34:55.728908+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|gradient_edges|threshold_5um_agg_0.05_v1|agg=0.05,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.329833333333,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,99.9,99.852666,99.948234,19871.0,19896.0,0.05,,,,,-0.0332435742021,0.0,0.0,0.0,official_robust_plane_v1,threshold_largest_component,threshold_5um_agg_0.05_v1,unmeasurable,boundary_not_measurable,0.0,,0.00375426560358,40.0,T21_F399,21.0,399.0,728.0,99.9,0.32983333333332,unmeasurable,0.217544,0.1976437181653514,0.1652529999999999,last_support,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,40.0,T21_F399,21.0,399.0,728.0,99.9,unmeasurable,,,,high,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,0.32983333333332,False,unmeasurable,0.217544,2026-07-24T15:34:55.728908+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|threshold_largest_component|threshold_5um_agg_0.05_v1|agg=0.05,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,4.16666666667e-05,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,21.7,21.602384,21.797502,220.0,270.0,0.1,,,,,0.123319141567,0.0,0.0,0.0,official_robust_plane_v1,fixed_height,threshold_5um_agg_0.1_v1,unmeasurable,boundary_not_measurable,0.0,,,31.0,T21_F008,21.0,8.0,337.0,21.7,8.012820512807692e-05,unmeasurable,0.0,,,early_support,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,31.0,T21_F008,21.0,8.0,337.0,21.7,unmeasurable,,,,high,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,8.012820512807692e-05,False,unmeasurable,0.0,2026-07-24T15:25:54.680420+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|fixed_height|threshold_5um_agg_0.1_v1|agg=0.1,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,4.16666666667e-05,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,21.7,21.602384,21.797502,220.0,270.0,0.1,,,,,,0.0,0.0,0.0,official_robust_plane_v1,smoothed_threshold,threshold_5um_agg_0.1_v1,unmeasurable,boundary_not_measurable,0.0,,,31.0,T21_F008,21.0,8.0,337.0,21.7,8.012820512807692e-05,unmeasurable,0.0,,,early_support,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,31.0,T21_F008,21.0,8.0,337.0,21.7,unmeasurable,,,,high,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,central_region_missing,,8.012820512807692e-05,False,unmeasurable,0.0,2026-07-24T15:25:54.680420+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,official_robust_plane_v1|smoothed_threshold|threshold_5um_agg_0.1_v1|agg=0.1,,,,,low,,,,,,,,,,,,,,,,,
